55.57	68.80	86.83	2.79	35.98	34.60	67.05	65.60	73.39	67.89	98.09	17.32	11.33	41.62	62.39	91.53	87.04	19.51	10.96	47.44	22.55	50.33	95.32	84.74	58.38	95.29	62.70	87.84	15.27	50.46	20.71	86.42	5.64	64.04	6.18	69.22	3.97	40.25	14.16	98.69	43.90	82.96	67.97	72.20	96.30	52.68	32.21	65.71	41.45	43.80	92.32	88.97	4.91	84.65	63.15	24.54	36.32	21.53	40.92	81.26	32.53	32.31	16.90	56.51
47.00	44.71	2.91	35.64	32.02	29.90	52.11	44.21	32.58	37.94	96.39	46.91	5.68	20.64	89.82	82.58	81.65	40.00	14.19	31.34	15.77	34.67	99.45	54.03	2.68	21.14	36.08	75.80	62.46	90.64	47.85	57.76	35.94	84.33	77.83	15.51	38.83	76.84	75.93	49.27	3.61	58.78	74.33	10.32	40.12	16.58	92.18	77.62	15.07	73.02	28.69	1.44	36.43	61.03	78.54	15.08	73.10	68.12	14.76	44.15	71.96	31.05	94.29	90.24
36.83	61.65	76.71	85.37	44.79	77.84	87.92	38.50	23.58	13.25	53.96	93.74	18.60	92.82	8.62	65.74	57.70	5.34	82.55	47.83	54.55	92.71	48.08	43.01	86.55	83.46	80.94	49.27	25.33	78.40	26.41	6.42	32.47	73.52	0.23	74.74	24.91	17.25	84.67	27.83	21.03	84.35	75.49	1.12	61.92	70.43	10.24	40.62	30.82	54.42	89.52	86.00	15.43	31.91	86.73	70.33	58.36	14.79	32.13	16.06	46.76	38.33	17.65	31.26
75.26	26.93	79.05	54.23	72.00	73.01	76.25	3.22	63.66	53.33	23.81	59.42	95.26	40.13	96.52	57.27	43.13	60.66	87.26	32.32	0.93	92.91	10.14	64.14	33.52	45.05	99.05	12.08	7.43	91.82	12.48	49.02	94.13	37.50	98.84	88.43	83.64	13.10	38.43	2.41	20.40	94.81	58.06	10.88	9.94	67.84	82.02	18.84	92.23	65.85	14.28	65.57	20.64	18.13	78.25	42.24	44.01	97.88	91.96	41.35	49.75	96.47	12.67	62.23
74.78	84.70	65.57	37.63	57.65	81.38	35.77	5.65	65.18	92.78	73.87	72.98	9.69	65.81	34.66	18.75	63.10	19.23	14.06	34.42	85.84	74.30	88.89	29.30	90.13	85.12	94.54	51.15	94.28	37.21	5.61	24.91	90.25	55.60	63.82	60.56	66.74	19.98	72.08	27.56	44.65	97.37	9.94	36.00	29.67	21.13	96.07	78.75	46.21	74.24	22.88	39.79	89.10	75.00	24.25	41.30	44.33	59.99	16.71	26.59	36.32	37.65	72.52	11.35
85.47	10.67	87.87	8.90	36.32	2.96	19.95	59.84	82.05	72.42	2.60	28.20	18.62	42.87	51.52	57.72	50.60	54.45	78.29	18.08	48.60	53.05	28.67	57.30	20.57	30.54	88.55	17.16	30.15	65.56	73.34	22.36	76.82	70.72	30.57	64.83	37.02	38.53	77.66	89.39	79.73	58.96	56.92	36.33	12.58	9.31	69.50	34.95	66.18	71.01	71.69	11.14	79.04	18.81	36.05	44.35	16.87	92.73	68.33	80.63	3.81	77.28	83.24	76.41
16.16	45.46	96.17	10.81	32.61	49.92	28.96	28.01	96.65	7.16	34.56	91.06	22.33	90.44	30.01	31.38	14.51	84.55	50.37	87.36	20.54	22.98	16.78	3.97	56.44	93.61	44.63	39.68	99.68	96.29	0.83	72.33	7.95	83.20	1.81	82.19	18.23	76.34	50.21	10.56	11.76	57.78	16.12	6.20	10.86	26.17	92.73	5.22	65.60	52.54	37.52	72.26	0.07	14.99	9.68	40.43	56.60	43.48	32.79	19.84	26.34	80.63	28.67	11.22
11.36	15.88	87.68	12.58	7.26	34.75	66.02	13.28	71.92	7.47	63.58	48.13	45.11	80.20	45.59	60.74	64.82	12.81	36.43	30.81	8.65	27.88	51.06	71.64	20.49	64.90	60.80	12.23	20.86	36.76	48.20	81.06	66.17	53.26	40.48	49.28	78.44	89.62	35.56	14.94	89.32	64.68	97.63	56.32	40.80	74.72	87.15	85.22	73.26	28.24	8.01	77.21	59.52	44.60	80.03	73.91	94.12	28.96	5.13	4.31	36.50	58.92	68.31	42.35
5.20	32.65	94.42	4.90	15.40	21.85	38.36	51.76	57.25	41.18	18.31	12.18	71.60	64.30	95.23	95.44	67.51	54.01	74.32	40.55	28.17	85.28	50.14	5.82	63.13	48.35	0.89	57.48	15.54	34.93	54.62	39.91	78.43	94.45	56.53	53.82	52.02	17.82	8.58	0.38	68.74	43.58	68.52	27.87	16.36	37.24	95.22	55.41	95.73	75.06	27.78	14.36	7.50	55.23	97.54	20.01	50.78	81.39	28.98	63.57	63.07	35.72	42.73	54.72
8.20	25.05	38.66	11.00	92.63	69.66	51.92	62.65	83.68	88.97	14.30	35.72	21.07	77.87	28.59	8.16	69.57	64.81	84.51	56.00	35.34	51.36	69.20	72.13	67.98	0.31	25.79	13.85	0.74	24.47	71.01	7.51	64.33	19.17	42.67	74.64	96.42	69.56	24.90	12.77	38.52	38.19	58.52	93.78	84.13	39.36	32.12	26.56	54.26	25.31	44.26	37.99	27.90	44.70	14.70	26.04	21.14	20.74	18.29	49.41	88.62	57.97	77.60	24.89
