20.05	44.79	53.75	63.60	16.83	9.18	59.83	7.51	68.24	82.10	28.29	65.70	23.62	75.08	51.19	87.39	6.15	77.18	83.98	78.72	43.72	18.43	66.46	76.83	5.07	29.51	45.98	4.38	73.25	30.58	66.55	49.29	42.12	42.98	21.18	12.50	65.33	21.01	29.16	56.62	1.68	53.40	18.15	43.34	22.07	2.98	92.09	31.43	9.35	90.76	73.55	33.19	74.94	95.37	49.68	73.77	71.24	45.94	53.17	45.00	80.31	40.59	97.88	26.09	63.94	65.73	28.41	97.43	53.21	19.39	57.71	23.60	33.70	45.68	35.71	41.75	57.29	14.98	48.99	38.51	2.13	18.50	95.66	53.36	6.40	1.31	0.20	48.88	20.61	1.28	26.29	14.71	24.84	32.06	39.05	55.01	69.25	55.26	93.70	68.55	53.94	18.22	84.80	26.33	38.51	87.08	81.08	36.04	72.30	63.07	7.80	5.11	35.15	53.25	13.98	74.99	64.21	32.71	71.76	22.92	74.57	92.89	57.29	53.51	62.64	15.25	73.52	77.00
71.83	38.41	37.19	75.63	77.19	22.02	69.30	28.37	59.91	2.19	25.63	63.99	50.51	10.21	73.79	53.19	99.05	25.61	84.12	87.14	59.02	55.21	94.59	35.20	60.65	48.90	69.48	8.15	70.11	75.48	47.73	20.06	94.30	96.04	78.38	37.60	36.39	82.68	3.74	21.49	66.23	81.69	59.62	14.51	1.48	3.06	48.13	45.77	89.78	37.44	64.82	70.88	34.04	60.71	12.16	79.03	19.57	89.57	57.75	30.92	50.12	35.03	78.46	28.65	12.76	23.45	0.15	5.85	4.70	59.07	48.83	97.19	18.54	74.56	7.23	4.76	14.22	44.71	24.39	51.46	88.54	26.13	25.84	17.58	22.89	34.21	58.09	51.65	78.45	53.82	93.27	20.07	81.15	85.57	84.98	63.05	30.95	12.20	5.70	34.41	11.55	64.61	18.14	90.44	9.27	20.12	89.60	11.23	49.87	91.76	94.96	59.75	81.07	76.31	23.62	76.57	17.20	92.50	94.19	72.54	76.71	91.11	30.97	52.76	18.63	83.32	6.23	78.37
93.02	78.85	9.82	38.05	63.21	80.69	35.47	79.25	31.28	82.11	44.74	66.30	40.64	18.31	60.59	81.96	14.33	32.47	1.15	95.36	37.64	87.47	56.40	50.60	78.90	11.82	20.14	81.94	2.01	58.56	21.35	49.56	1.90	44.85	51.08	33.71	77.85	45.85	62.80	38.94	39.12	4.62	59.15	98.27	4.01	50.31	42.30	48.16	45.10	8.98	28.45	36.40	80.04	69.99	46.64	13.51	31.97	64.49	76.38	47.65	17.81	85.56	30.25	43.36	76.80	64.40	51.49	86.83	78.17	44.72	38.61	86.67	8.73	58.66	54.05	9.32	3.90	54.08	54.56	22.38	28.76	97.36	40.14	93.42	2.77	44.09	31.97	35.09	71.49	51.38	59.42	30.78	69.67	62.75	74.25	28.52	23.93	94.46	22.82	94.66	40.40	14.37	22.59	20.85	94.29	48.37	11.91	78.20	6.69	96.97	96.91	80.20	68.30	38.41	2.60	78.14	42.82	54.67	19.36	49.04	16.12	28.23	54.25	5.89	29.31	48.74	77.49	29.09
91.35	40.63	77.00	33.41	22.43	36.80	3.93	54.97	59.24	44.84	89.87	26.98	9.08	84.34	9.60	81.36	5.38	41.81	1.90	26.42	99.45	78.42	69.13	44.85	50.65	48.19	79.47	76.10	65.32	2.17	33.97	27.79	24.63	29.57	24.07	44.98	82.85	12.69	10.02	16.95	87.25	75.05	79.33	22.47	8.08	9.15	61.44	16.29	17.06	90.84	78.15	62.97	60.53	53.13	95.24	33.47	67.92	74.35	71.97	12.63	78.59	49.32	79.73	93.74	60.45	39.34	80.08	50.82	50.37	41.40	21.22	26.97	75.50	95.09	82.31	4.16	59.81	67.64	88.55	11.74	58.23	81.53	21.64	62.82	76.41	94.01	14.36	73.43	93.66	30.43	76.22	65.37	96.00	17.20	31.83	60.18	41.82	84.33	66.74	55.70	20.32	7.10	32.39	60.41	61.07	34.92	15.07	47.07	98.64	50.05	61.71	50.37	35.07	83.98	38.21	95.04	2.33	8.86	51.38	87.47	50.88	35.12	60.38	14.01	9.68	84.72	90.14	86.43
24.10	89.61	63.19	26.58	75.20	73.88	47.03	24.44	56.34	30.56	94.95	86.02	99.36	53.71	35.48	39.78	28.38	87.07	92.61	17.06	29.52	95.89	69.36	80.71	28.49	66.29	89.00	95.65	91.73	37.04	37.73	28.04	31.02	42.45	98.29	45.77	17.56	33.62	6.37	37.98	68.67	71.04	80.65	96.36	3.44	87.64	25.80	76.48	57.15	85.00	32.67	46.25	40.79	32.18	30.01	91.93	3.88	66.68	98.59	12.11	26.92	46.51	91.02	73.24	79.39	27.97	28.59	53.49	21.94	82.08	98.97	51.91	55.17	34.69	47.03	94.89	29.40	68.19	80.80	62.86	38.45	22.96	89.71	84.58	61.34	44.94	83.00	4.50	97.41	42.56	6.31	59.70	10.87	37.83	64.13	59.73	30.12	5.56	15.88	94.66	53.06	0.10	57.72	81.73	14.87	48.36	10.35	86.28	77.59	38.38	29.79	77.90	20.40	81.26	49.38	21.19	75.98	66.28	48.09	65.38	77.23	39.68	34.96	4.89	98.24	9.34	91.76	27.53
73.57	98.89	65.00	80.30	23.84	73.86	67.09	70.26	47.48	40.04	56.98	89.83	62.09	70.59	2.17	43.52	1.06	12.48	4.22	55.21	28.71	88.77	1.54	90.87	99.91	45.62	75.62	18.68	78.30	54.43	34.53	64.65	23.56	77.52	75.41	85.85	66.58	13.74	22.65	25.42	69.23	11.91	58.83	66.93	79.75	32.20	23.54	75.44	28.55	67.85	57.78	76.70	20.72	38.79	34.24	47.92	43.33	68.49	94.37	31.62	75.02	43.30	59.20	77.84	80.80	67.57	61.46	37.98	85.59	86.17	71.32	56.83	96.87	16.69	38.74	87.41	33.15	33.71	54.84	17.85	8.92	36.10	76.19	34.92	91.78	22.13	1.69	42.13	35.77	86.27	9.87	6.96	76.97	41.05	7.96	38.26	65.57	83.55	66.77	60.86	62.35	60.65	23.55	61.35	86.26	37.02	95.84	10.24	51.07	17.81	66.98	33.44	77.82	96.25	91.75	3.19	32.53	24.66	77.32	26.87	25.28	17.87	30.24	88.52	86.31	45.13	71.76	28.72
16.25	45.25	95.80	77.04	2.08	57.07	53.99	95.67	72.07	87.87	85.42	96.29	91.86	94.47	39.41	60.67	22.31	15.35	32.65	68.60	34.61	54.25	39.82	30.46	0.58	36.06	72.76	54.14	46.31	79.73	3.38	35.17	65.69	38.28	22.51	95.51	8.78	50.85	5.81	20.87	99.51	5.45	11.51	80.80	5.00	86.43	38.25	59.28	45.47	28.51	92.21	57.88	40.03	81.57	51.68	82.08	2.13	7.22	15.22	75.39	49.38	8.83	0.64	35.61	43.66	33.65	19.26	89.01	68.06	64.78	61.59	52.39	27.12	1.50	94.10	5.41	66.72	45.87	87.46	39.67	4.41	16.38	70.82	84.58	91.90	6.46	40.53	72.28	69.19	60.12	11.44	85.43	95.56	10.27	43.23	69.01	76.82	61.90	28.19	58.08	22.50	30.03	44.36	82.02	53.38	36.71	70.11	81.27	94.34	52.63	96.33	38.56	25.08	20.32	45.38	66.20	19.75	97.31	54.97	27.94	7.48	15.39	56.48	92.23	60.13	1.79	55.71	27.72
33.56	17.06	40.94	50.14	53.44	43.45	24.71	74.59	99.50	70.69	50.54	35.61	56.20	89.48	26.80	35.61	71.02	79.85	12.53	50.16	44.80	27.83	66.29	41.46	40.85	71.68	48.80	28.13	29.10	33.08	95.23	49.82	7.33	50.74	40.59	69.16	63.16	65.52	25.11	52.93	94.14	85.71	80.50	95.32	81.45	0.79	29.63	46.48	91.86	8.05	19.35	7.65	75.55	84.26	37.27	43.65	5.73	33.48	40.10	2.88	4.48	41.23	74.99	58.91	11.74	43.07	12.26	18.84	3.62	66.73	88.75	54.21	8.82	68.78	27.68	15.97	42.87	76.68	29.13	63.73	26.76	61.74	94.20	23.87	16.76	95.04	37.34	2.05	6.61	67.26	66.10	98.44	2.09	27.41	4.65	55.49	6.27	34.37	21.62	79.56	62.82	89.00	19.19	69.98	66.61	3.09	66.53	67.09	88.77	17.25	54.58	81.71	89.66	31.51	13.92	1.15	97.74	13.56	83.75	60.44	68.47	91.64	1.67	95.21	18.73	12.21	88.60	90.70
6.64	22.87	14.63	95.22	67.07	44.21	36.62	42.05	37.33	44.34	50.78	94.21	22.83	85.57	8.95	34.10	17.50	50.28	48.05	78.83	79.64	36.17	7.52	79.35	31.28	52.85	38.75	85.55	7.22	91.77	71.87	53.05	85.53	82.63	58.17	72.32	95.14	19.29	96.82	48.80	82.10	5.46	15.43	39.46	54.39	73.09	88.31	41.66	25.03	32.35	43.02	66.02	56.75	70.93	59.28	62.92	3.43	88.08	77.47	21.60	53.16	95.32	39.31	53.98	3.48	95.91	63.26	19.88	36.69	98.38	85.58	4.27	73.74	55.53	50.98	10.19	75.87	99.04	43.00	90.61	59.03	32.73	34.68	15.66	60.00	65.36	63.01	69.94	72.44	16.56	3.91	6.67	22.51	85.27	92.66	17.55	12.33	3.33	79.91	15.19	20.49	36.34	86.87	43.99	35.01	5.73	61.34	68.76	96.46	45.92	91.38	14.63	1.76	83.37	47.32	19.57	44.24	44.40	74.47	34.40	19.66	15.37	27.52	11.84	21.05	76.92	50.50	16.45
1.28	60.60	20.81	43.53	95.59	78.17	35.97	45.49	26.13	37.13	37.62	81.36	0.14	92.25	84.81	72.35	16.28	75.90	24.26	88.53	34.59	49.74	92.90	85.25	13.73	64.89	69.61	54.66	86.70	16.84	98.18	85.54	96.86	37.70	14.84	80.45	30.19	29.72	78.61	60.74	57.65	36.07	80.58	38.56	93.59	52.76	5.55	24.70	37.89	67.72	57.96	34.33	89.48	30.15	66.25	53.43	98.97	97.96	11.76	73.42	47.84	60.97	50.16	80.84	55.62	89.03	56.38	66.38	66.39	97.87	5.92	33.08	68.29	57.23	68.20	48.21	58.63	78.57	44.49	5.26	20.60	9.21	21.94	80.71	75.30	64.62	58.57	3.14	29.91	83.42	40.59	21.08	68.79	62.49	11.73	4.85	54.36	39.69	8.33	37.17	81.90	62.81	89.54	42.08	17.70	61.25	66.91	22.36	87.48	48.56	87.85	16.56	1.85	65.32	91.01	83.79	21.45	88.18	57.71	6.32	97.66	82.17	41.15	67.35	73.89	31.78	66.39	24.62
43.56	41.62	16.93	82.38	4.07	16.93	9.84	83.40	96.69	45.06	31.79	44.73	31.19	18.82	66.91	93.27	6.15	80.58	54.05	43.24	49.85	62.82	19.62	27.29	38.52	0.38	16.82	5.00	76.45	55.22	10.93	57.39	28.63	56.95	37.05	35.34	57.36	6.97	68.47	76.32	0.44	1.11	89.83	72.71	96.44	78.81	63.00	24.23	97.83	59.15	85.18	25.38	45.09	35.92	8.94	45.84	9.31	18.94	68.64	59.05	22.68	74.53	21.83	48.13	83.57	95.02	77.39	83.81	61.84	14.70	52.28	37.08	61.53	86.87	73.44	93.34	83.06	61.19	26.27	75.12	63.05	57.52	11.59	88.76	26.38	62.75	47.81	61.33	83.66	73.61	84.38	79.46	52.79	27.37	4.60	6.57	83.04	13.06	37.13	15.95	29.05	10.30	28.75	68.48	14.56	14.70	33.01	20.08	95.12	30.36	32.72	74.16	65.55	91.70	4.32	30.73	12.64	73.07	81.48	99.35	72.03	99.64	21.68	76.45	91.49	30.01	70.05	66.91
15.88	29.19	24.13	57.02	65.80	38.89	35.09	42.99	92.27	60.36	95.98	54.24	29.37	2.66	56.88	26.65	41.61	36.04	62.07	24.76	80.79	97.54	43.66	55.27	39.30	84.04	28.88	16.00	27.18	35.52	84.05	22.47	65.01	63.85	90.24	76.71	74.35	23.05	84.43	81.40	23.84	88.82	67.07	98.94	26.54	62.14	96.85	81.26	57.40	42.63	32.99	29.04	30.84	64.89	76.03	64.22	23.18	59.09	86.98	33.24	20.34	48.78	50.90	23.85	95.54	85.00	63.95	24.46	34.98	44.65	31.94	30.49	91.58	11.59	47.75	27.80	15.42	7.35	30.42	52.01	66.48	34.89	21.89	60.45	9.38	99.87	80.42	7.23	64.71	12.06	84.01	81.25	60.50	67.06	3.66	21.87	97.06	41.57	33.61	62.75	41.79	30.11	10.00	5.24	48.64	53.99	81.45	73.92	67.11	0.05	47.56	92.81	53.83	57.28	39.65	27.31	91.29	54.88	63.31	25.12	87.50	95.40	32.22	30.92	6.19	35.69	14.31	86.70
65.65	88.07	81.66	1.82	58.74	46.62	36.67	44.05	80.74	29.59	98.04	60.51	54.30	54.87	19.44	50.84	44.01	36.04	46.00	62.06	54.21	11.90	46.76	83.63	28.61	7.57	56.26	85.16	29.84	98.83	70.64	44.63	79.50	80.92	37.61	47.48	8.56	32.86	0.29	60.87	52.85	50.25	96.17	28.12	59.19	30.69	25.93	75.22	60.34	74.87	33.15	41.43	69.08	98.92	24.24	27.35	96.47	56.78	86.48	77.52	63.53	25.91	41.55	72.12	50.31	92.42	3.19	76.68	1.24	99.59	1.32	89.91	95.29	40.74	52.12	9.66	64.32	87.71	65.86	21.92	34.30	48.39	55.64	8.09	20.18	32.80	14.52	96.56	13.49	49.34	1.65	30.40	75.37	5.25	16.12	7.30	27.07	11.80	29.12	23.63	84.94	87.12	23.11	2.53	3.96	90.86	64.23	43.97	73.70	78.59	97.34	5.51	87.56	10.33	56.00	71.70	58.94	95.30	32.94	27.76	9.08	53.39	41.41	65.95	98.91	14.94	39.62	78.09
19.09	99.71	46.42	97.79	35.03	0.68	0.78	86.23	26.12	48.72	0.51	2.57	77.91	3.88	98.99	68.81	29.13	85.35	33.44	83.21	25.36	20.36	69.37	21.36	49.46	2.69	31.48	0.55	5.38	76.91	36.90	48.99	74.74	95.01	78.32	84.59	90.26	93.79	17.15	12.94	5.98	73.72	70.43	17.23	30.46	65.13	40.29	7.22	49.34	97.06	21.17	75.82	83.28	95.97	42.19	17.28	8.62	50.61	92.61	29.64	88.46	74.61	19.53	96.12	51.36	30.27	89.70	24.70	56.51	66.51	89.88	93.52	6.93	28.54	12.68	29.48	40.01	3.73	44.57	45.50	10.83	96.49	37.27	44.84	91.73	98.49	93.52	55.16	1.81	14.39	30.06	0.17	87.86	27.45	41.50	86.86	17.65	53.08	1.93	17.20	85.98	12.17	76.78	57.22	93.77	56.58	54.57	44.31	72.35	38.35	82.62	20.39	50.79	68.07	48.64	80.78	2.63	71.83	51.57	57.69	85.00	83.56	75.77	20.85	73.56	1.19	89.48	18.50
98.73	45.72	80.72	12.93	4.67	46.46	52.57	95.60	32.58	80.51	14.85	37.86	78.71	17.56	67.68	73.88	91.17	77.19	17.85	37.50	64.59	58.87	24.93	48.30	29.25	85.99	4.56	18.54	97.81	9.72	29.14	49.09	91.68	64.32	59.34	37.74	7.30	60.78	65.14	15.46	70.59	15.71	19.23	21.02	49.48	55.49	63.82	93.49	96.94	12.81	51.95	88.75	26.58	78.03	72.57	16.80	93.78	0.98	46.18	56.89	86.26	4.63	92.76	49.44	94.63	9.30	91.37	9.30	69.91	86.92	58.16	1.74	84.69	55.75	20.22	83.11	96.34	18.16	83.83	9.69	91.76	30.64	23.24	27.64	81.29	38.43	22.43	47.08	17.16	2.69	57.65	4.74	57.10	48.18	81.91	4.97	94.88	91.71	84.55	29.39	99.99	6.74	49.35	74.64	11.71	29.79	41.11	84.76	60.64	95.45	87.86	80.22	2.94	31.60	10.19	37.51	7.92	93.67	44.16	18.03	92.05	42.29	16.91	73.65	81.01	99.39	89.14	68.37
74.29	40.67	93.58	67.40	83.70	82.74	46.56	31.95	4.06	55.61	0.92	6.63	98.72	49.95	30.50	15.35	77.52	78.98	54.51	10.60	52.21	30.56	1.65	27.03	77.92	51.65	80.20	20.57	61.45	18.12	31.20	70.76	23.98	51.64	63.52	93.64	34.56	73.67	24.76	23.27	81.19	24.00	63.80	49.15	49.09	76.87	55.93	49.98	67.12	54.51	23.78	2.59	33.93	40.64	55.08	23.76	7.86	94.68	16.17	7.24	19.75	68.36	3.73	86.45	63.93	31.91	84.23	5.69	30.82	97.01	37.98	5.13	19.16	50.49	37.42	21.40	68.07	16.11	39.23	21.91	48.25	78.86	7.13	71.74	22.28	34.45	61.66	26.19	80.38	58.06	2.46	87.64	87.81	0.43	13.56	12.71	10.21	47.70	77.56	81.28	62.82	44.48	44.50	33.33	89.71	18.21	84.63	61.33	86.71	43.58	4.95	98.28	17.65	30.16	31.47	18.64	8.79	45.43	69.23	38.01	51.55	55.59	79.84	80.01	5.09	31.97	16.83	33.42
56.64	11.86	83.94	64.31	51.65	96.33	18.66	34.97	41.26	26.32	65.71	56.07	79.68	92.06	28.28	31.70	57.66	21.87	80.01	91.06	7.96	6.83	41.91	55.92	10.80	1.38	71.50	37.02	1.54	55.81	42.90	76.17	47.91	63.06	33.27	12.50	9.69	95.83	64.89	87.49	39.89	60.34	77.83	7.00	57.12	94.20	24.72	94.65	41.25	13.14	77.99	97.44	6.30	98.23	50.25	2.36	27.86	27.15	24.52	73.17	57.29	44.12	88.86	63.41	39.17	10.64	60.91	12.24	23.68	42.12	59.86	68.93	66.12	40.21	58.65	72.02	42.72	36.74	90.26	24.81	22.20	72.88	49.58	25.76	97.10	94.64	12.49	31.42	88.96	73.82	31.66	96.01	3.82	74.89	43.77	58.70	29.81	46.60	63.43	33.48	27.31	80.20	9.17	53.13	91.24	56.16	84.47	12.98	52.06	82.34	90.97	85.16	41.56	35.64	45.57	92.05	75.92	21.87	77.36	62.24	44.99	35.54	5.15	36.49	29.46	21.25	81.23	9.82
4.31	91.83	92.18	35.06	32.27	17.18	22.83	54.81	31.35	61.79	59.25	50.25	17.39	28.21	86.59	79.30	49.49	91.93	75.14	7.49	62.28	17.54	88.24	90.32	76.75	8.84	82.54	53.72	91.97	98.36	65.29	40.31	99.12	83.82	31.90	84.31	49.33	67.33	25.89	90.30	26.72	65.73	76.24	24.03	17.60	83.31	78.53	74.51	21.67	65.74	16.15	99.13	12.07	54.82	54.56	92.66	54.29	23.66	9.45	36.51	61.58	78.38	9.30	58.56	34.04	24.67	19.78	26.33	56.70	30.38	30.22	33.17	82.29	84.00	35.42	35.09	69.83	14.28	57.51	87.60	77.57	47.71	94.23	31.81	15.81	61.16	24.50	68.05	79.20	69.25	36.55	30.99	74.81	91.53	35.83	82.87	51.74	1.82	64.15	59.73	43.36	94.01	80.07	34.67	81.72	87.24	69.58	60.51	79.75	46.62	87.82	95.05	95.13	74.24	88.31	95.15	45.69	30.41	13.11	97.76	25.44	22.08	11.34	68.37	37.49	14.34	35.73	42.60
94.53	7.98	87.09	76.95	74.57	90.69	12.87	30.12	71.63	52.96	22.85	53.53	21.59	62.58	80.24	53.16	11.68	1.69	12.38	73.55	47.76	67.84	88.88	63.93	29.60	18.12	10.55	77.78	98.06	10.59	82.39	82.46	72.01	22.21	51.12	59.61	7.94	91.08	6.22	17.57	57.38	68.70	74.93	30.15	19.82	42.16	36.10	84.47	14.35	28.16	62.25	37.94	38.61	77.36	20.80	82.83	54.28	13.18	69.77	19.68	28.37	97.52	46.98	4.46	5.03	88.43	68.18	42.59	99.86	50.70	35.90	23.14	80.45	72.57	94.07	9.16	80.67	71.17	93.98	39.63	18.04	89.92	42.04	3.48	85.13	64.43	43.08	97.55	78.28	57.78	15.65	82.66	87.13	79.41	62.70	96.17	39.26	18.32	13.17	30.08	86.88	14.81	36.30	31.96	73.08	85.63	32.84	63.62	82.02	15.64	45.73	22.50	4.69	94.07	34.30	99.15	73.60	29.55	12.21	67.88	37.46	76.37	97.79	14.49	95.87	0.33	64.52	6.48
97.18	80.25	39.39	54.82	35.35	69.22	57.52	4.17	17.11	89.71	48.74	2.13	95.97	25.80	2.51	8.38	52.08	17.10	65.86	68.57	99.37	42.82	2.20	21.84	49.91	7.92	89.11	64.38	2.84	54.06	56.33	93.63	16.69	22.50	6.57	19.14	18.07	45.73	11.00	24.13	75.88	84.63	23.61	38.88	23.46	67.87	81.96	15.33	47.44	17.67	62.50	67.60	52.37	40.68	73.61	88.05	8.96	99.58	36.76	28.56	90.61	90.21	91.01	16.44	32.45	24.95	89.66	52.52	9.08	50.16	63.30	24.80	50.41	4.29	37.98	74.71	29.79	64.91	36.63	94.16	59.81	72.67	99.14	20.56	64.45	26.38	11.71	61.06	38.29	7.61	52.97	93.40	64.67	59.99	56.49	95.62	56.17	78.75	47.20	49.56	14.29	26.56	89.12	65.58	87.86	23.57	28.83	12.93	72.15	98.20	20.80	90.41	30.21	9.51	32.42	44.86	45.05	56.05	88.23	20.49	77.52	90.76	14.87	16.50	7.59	86.11	17.96	5.47
6.51	11.66	87.42	59.81	44.26	48.34	73.37	91.36	78.22	67.92	52.19	91.78	99.99	35.72	66.41	8.56	72.72	33.42	42.88	43.29	13.57	8.69	96.43	10.27	79.25	73.46	16.17	61.78	16.52	82.60	31.49	50.32	55.18	56.03	71.08	86.55	59.28	68.22	53.03	95.70	42.05	77.99	44.59	19.46	93.77	43.71	44.27	72.83	3.34	88.81	16.56	94.34	50.16	67.15	99.23	32.52	17.18	58.23	11.14	77.75	38.37	5.94	79.83	74.25	91.18	96.15	90.29	76.00	57.21	44.46	95.41	97.42	58.60	99.37	69.35	60.17	16.20	6.91	47.02	81.78	24.99	45.10	57.72	8.16	76.23	4.89	85.19	27.66	22.79	32.17	56.11	35.18	72.60	65.85	38.87	14.54	54.69	42.87	88.19	32.86	62.06	88.63	50.04	39.83	53.66	99.24	56.28	12.28	43.11	88.65	83.37	28.11	30.03	51.57	62.15	24.81	75.05	39.64	1.22	80.37	24.77	11.01	84.23	57.50	68.46	89.74	55.78	50.36
84.19	53.93	21.23	40.81	54.88	97.01	80.60	52.37	9.35	78.17	57.07	55.87	18.17	22.27	30.13	18.98	41.02	77.62	53.51	48.82	41.76	11.57	96.65	92.82	43.79	17.85	57.30	87.15	51.57	57.50	92.30	5.11	4.86	72.88	52.67	92.87	82.53	30.21	44.32	1.21	70.57	31.39	11.50	77.90	14.19	21.29	10.98	63.01	68.40	24.81	88.30	58.25	90.16	57.11	21.00	32.70	0.76	76.77	61.32	94.80	25.62	71.70	17.80	96.38	82.81	60.24	39.52	64.52	71.13	97.31	10.33	53.70	66.83	52.61	99.00	91.50	11.62	2.11	97.29	35.19	56.61	62.58	28.73	2.44	74.59	69.80	92.29	77.35	21.01	41.31	50.05	34.26	75.95	40.73	74.01	70.15	67.54	59.26	26.58	57.44	26.10	89.01	20.23	48.31	47.97	27.89	43.51	12.16	29.87	81.01	19.25	31.60	91.77	48.02	44.79	48.75	49.93	53.64	88.70	68.04	38.07	30.23	96.87	54.14	75.04	33.53	31.44	45.04
40.95	81.21	85.65	30.34	65.63	81.79	75.89	72.81	25.92	40.49	18.37	19.89	42.29	74.76	30.06	95.63	62.12	4.21	27.99	5.15	83.52	15.41	3.23	23.39	6.32	53.25	14.55	97.02	61.39	53.97	2.39	51.18	21.72	8.77	29.69	21.28	89.61	57.48	65.84	8.81	10.67	51.94	92.98	64.26	38.17	43.77	17.98	2.65	87.23	57.71	72.90	87.81	62.47	61.95	48.92	26.52	9.68	51.77	61.94	37.62	95.96	57.12	0.65	69.85	74.63	51.36	70.15	44.99	28.45	10.52	16.60	42.28	41.41	64.10	63.03	28.71	33.45	3.33	33.26	21.25	96.06	88.18	26.35	35.66	57.11	54.63	64.89	96.60	23.80	52.46	91.88	91.27	14.85	16.41	65.75	7.88	93.20	74.55	53.93	71.57	68.56	23.97	41.37	74.46	20.30	90.39	69.30	59.58	65.22	59.07	57.87	41.98	25.38	76.72	50.53	51.17	48.92	88.90	34.94	28.66	0.83	37.88	61.27	59.24	3.76	2.98	27.07	19.59
41.28	67.50	30.05	99.86	45.60	70.23	68.97	75.35	30.53	80.63	18.47	9.25	18.46	7.22	47.55	94.15	90.52	13.83	89.13	0.01	37.85	7.73	14.11	70.12	14.22	20.74	46.51	18.00	21.58	40.21	58.52	51.68	2.61	98.93	61.12	84.08	61.12	24.53	23.43	45.30	85.51	79.46	32.01	44.06	98.44	97.64	40.35	61.92	46.08	83.86	85.16	68.48	13.17	25.53	56.59	59.09	6.86	89.38	11.30	25.46	96.80	30.08	58.12	6.76	88.48	35.41	10.95	37.06	93.15	17.46	84.48	52.28	23.20	8.14	16.31	57.89	89.81	28.90	86.89	62.07	31.84	39.29	51.52	97.54	13.70	54.97	75.23	11.56	76.28	78.11	14.33	17.97	50.54	56.18	60.21	86.58	62.50	99.66	67.64	94.46	6.48	87.07	17.57	13.86	76.67	4.31	59.64	34.46	92.42	29.53	28.42	22.25	5.03	75.58	89.58	3.64	11.31	17.70	81.09	74.67	34.69	71.11	35.69	6.44	19.66	2.00	48.00	24.53
7.52	44.10	10.46	93.76	76.28	40.88	5.20	57.96	16.34	52.56	2.60	82.77	44.77	53.57	47.71	63.38	25.58	49.27	15.21	18.25	78.64	14.43	53.62	20.50	13.15	24.13	94.18	4.68	9.54	92.81	13.92	88.17	69.94	62.34	69.22	44.22	15.00	20.87	81.39	43.45	16.38	21.45	26.87	22.63	65.59	73.92	77.48	10.72	94.80	94.72	19.50	66.01	37.81	77.15	58.51	26.31	81.32	38.94	35.90	18.42	55.33	64.81	7.53	46.34	28.17	40.88	44.47	52.24	91.70	48.54	57.07	60.44	76.92	50.76	14.74	70.28	93.97	72.54	31.66	32.18	25.33	87.59	39.15	34.23	7.30	66.11	66.31	35.70	12.20	0.36	83.64	25.50	52.65	54.49	2.47	4.84	21.60	0.98	44.95	5.90	0.14	36.21	49.84	10.37	48.44	77.90	72.37	12.17	17.63	88.24	0.62	67.93	41.57	84.10	11.32	3.00	46.36	70.48	55.96	44.45	65.57	19.84	8.91	64.98	73.60	96.01	47.83	39.71
63.19	35.87	15.88	42.40	59.58	53.37	36.79	10.01	44.69	62.41	19.12	9.85	58.09	49.87	72.74	75.23	87.80	84.97	60.71	71.28	12.22	99.88	77.12	51.05	48.15	18.44	20.73	92.83	31.82	75.78	10.85	61.99	11.57	61.04	56.45	24.30	13.64	31.19	19.53	42.26	53.81	33.09	44.52	71.31	42.59	2.61	63.25	5.62	64.20	58.18	45.26	97.46	13.11	43.79	11.69	48.69	54.42	50.12	39.41	26.16	98.69	96.72	68.67	63.07	49.62	72.58	59.74	65.71	78.33	89.68	10.42	89.71	68.89	38.54	75.57	33.87	68.76	95.45	25.62	77.64	99.14	18.37	27.85	67.16	89.52	96.66	98.97	5.02	93.43	79.54	38.18	75.82	21.28	9.75	73.55	61.98	25.07	62.69	94.60	87.35	30.88	87.07	31.99	61.30	35.13	93.06	31.40	37.78	16.66	97.84	84.51	30.98	57.61	28.85	32.12	74.00	3.27	51.22	75.15	35.72	95.85	39.59	89.60	17.69	15.20	64.16	68.23	29.30
25.99	14.57	28.91	42.73	18.86	30.26	39.96	75.05	8.72	8.77	40.00	15.76	62.05	7.55	73.29	59.41	1.31	59.74	65.86	62.05	48.31	23.16	76.38	31.22	62.70	62.74	15.61	89.45	84.88	4.06	70.27	99.02	61.10	39.44	9.85	38.18	57.26	32.93	2.44	17.41	14.64	15.69	37.21	43.46	86.42	89.65	28.11	15.24	96.79	79.46	13.54	4.58	22.36	1.41	45.41	98.15	5.71	20.27	77.98	70.76	50.36	55.06	17.02	6.09	54.68	36.44	22.48	46.32	17.64	29.77	76.92	24.40	4.41	5.66	72.57	56.59	46.42	6.40	50.45	48.76	82.25	12.88	22.62	86.64	78.62	84.07	38.41	16.20	98.39	79.42	62.23	91.23	2.25	23.23	56.22	81.89	16.13	53.02	70.64	90.74	29.52	80.84	85.54	93.45	92.94	50.81	83.17	29.19	2.67	16.99	95.24	24.40	24.91	57.09	92.87	77.14	20.74	97.18	62.99	83.82	46.44	74.39	87.33	68.80	47.78	41.70	72.90	31.03
